X_WGS84,Y_WGS84,ConnochaetesGnou,GuloGulo,PantheraOnca,PteropusGiganteus,TenrecEcaudatus,VulpesVulpes,bio3,bio4,bio7,bio11,bio12
-43.5,70.00000782,0,0,0,0,0,0,14.02778015,9047.890093,307.1944759,-271.1666578,1101.249303
-40.5,70.00000782,0,0,0,0,0,0,13.38889097,8660.168057,294.1111541,-280.5555484,1339.360509
-37.5,70.00000782,0,0,0,0,0,0,12.86111023,8249.307028,279.4444973,-285.0555688,1488.777453
-34.5,70.00000782,0,0,0,0,0,0,13.91665964,7742.224208,263.2222784,-270.4167717,1427.389396
-31.5,70.00000782,0,0,0,0,0,0,16.02775623,7326.557604,251.1389196,-246.1945855,1278.417553
-28.5,70.00000782,0,0,0,0,0,0,24.3888789,6949.529513,254.7222626,-213.6946424,1024.139832
-25.5,70.00000782,0,0,0,0,0,0,24.56249746,6962.000189,253.8125091,-175.9688652,797.71939
-22.5,70.00000782,0,0,0,0,0,0,23.23529917,7572.116274,272.2352532,-168.0587481,497.705998
-7.5,70.00000782,0,0,0,0,0,0,26.5,3953.499811,152.5000268,-59.99983924,731.4988204
13.5,70.00000782,0,0,0,0,0,0,28,4747.997439,185.9998648,-18.99990581,1264.999325
16.5,70.00000782,0,1,0,0,0,1,27.4000075,5297.99405,207.4997731,-36.39979057,1098.801903
19.5,70.00000782,0,1,0,0,0,1,23.73913315,6881.6433,262.1735719,-90.43443523,705.1312504
22.5,70.00000782,0,1,0,0,0,1,23.07141903,8962.601689,343.4283526,-139.178495,565.4286367
25.5,70.00000782,0,1,0,0,0,1,24.03225491,9202.164295,358.6130073,-140.5484883,487.7747891
28.5,70.00000782,0,1,0,0,0,1,25.03334958,7166.238563,281.7002358,-90.30011043,473.1329951
31.5,70.00000782,0,1,0,0,0,1,21.59092141,6913.588231,259.8408524,-82.18177416,526.0681095
34.5,70.00000782,0,1,0,0,0,1,19.99999444,7960.668,300.8333538,-104.4999857,494.4167371
37.5,70.00000782,0,1,0,0,0,1,21.25,7700.250652,296.7500021,-102.0000551,478.0003283
43.5,70.00000782,0,0,0,0,0,0,27,6508,279,-88,413
49.5,70.00000782,0,0,0,0,0,0,22.55555556,8720.108711,349.3332613,-133.7777224,387.3333593
52.5,70.00000782,0,1,0,0,0,1,22.33334222,8972.773114,349.8887362,-152.4443437,377.9999154
55.5,70.00000782,0,0,0,0,0,0,21.40000529,9587.39569,369.8665232,-168.4665685,379.4666638
58.5,70.00000782,0,1,0,0,0,1,20.20000082,10792.99729,413.9998962,-188.4665808,368.1667642
61.5,70.00000782,0,1,0,0,0,1,19.70588643,11551.70355,433.411717,-207.8822708,350.3529378
64.5,70.00000782,0,1,0,0,0,1,18.75000695,11994.91404,438.9999757,-217.499984,333.7501652
67.5,70.00000782,0,1,0,0,0,1,18.12000715,11842.35877,416.4800041,-223.6799525,263.519943
70.5,70.00000782,0,1,0,0,0,0,17.50000235,11992.24853,411.888888,-234.972163,288.7776067
73.5,70.00000782,0,1,0,0,0,0,16.60714591,12265.57045,413.2142513,-248.1785388,322.3212721
76.5,70.00000782,0,1,0,0,0,0,16.02777778,12599.38694,422.8054964,-249.5000034,365.6109309
79.5,70.00000782,0,1,0,0,0,0,16,12981.55331,436.2221436,-252.3055404,401.0554424
82.5,70.00000782,0,1,0,0,0,1,16,13524.77449,458.6943097,-258.5832798,406.4999538
85.5,70.00000782,0,1,0,0,0,1,16,14302.96857,490.6387262,-269.999955,393.4444977
88.5,70.00000782,0,1,0,0,0,1,16.58332848,14648.91535,508.1665873,-281.5832778,404.4165607
91.5,70.00000782,0,1,0,0,0,1,16.97222222,14916.02617,519.3888348,-305.9164741,439.6385093
94.5,70.00000782,0,1,0,0,0,1,17,15426.55212,536.6943335,-324.3055469,435.5002401
97.5,70.00000782,0,1,0,0,0,1,17,16076.83003,558.1943447,-335.5554988,383.6668874
100.5,70.00000782,0,1,0,0,0,1,16.77778491,16698.02504,578.5276929,-338.3332994,310.5279972
103.5,70.00000782,0,1,0,0,0,1,16.55554993,16951.1384,585.2499998,-338.7777695,274.5278038
106.5,70.00000782,0,1,0,0,0,1,16.19444426,16939.83276,581.2777648,-345.8888535,294.9721166
109.5,70.00000782,0,1,0,0,0,1,15.30556276,17314.77424,587.22214,-350.8611001,299.8055467
112.5,70.00000782,0,1,0,0,0,1,14.16666953,18003.38501,602.2499112,-351.3888127,272.5834353
115.5,70.00000782,0,1,0,0,0,1,14,18511.1094,612.6943956,-364.5277281,244.1667621
118.5,70.00000782,0,1,0,0,0,1,14,18626.47182,612.5000021,-370.3055181,240.0554138
121.5,70.00000782,0,1,0,0,0,1,13.8333307,18668.36038,610.3888849,-372.0277561,265.6663945
124.5,70.00000782,0,1,0,0,0,1,13.94444198,18863.58052,613.9999205,-374.1666386,306.5831412
127.5,70.00000782,0,1,0,0,0,1,14.58333333,19476.07978,629.027685,-404.3608767,344.7777456
130.5,70.00000782,0,1,0,0,0,1,15.56249715,20197.99596,647.5311475,-420.5001007,267.6257229
133.5,70.00000782,0,1,0,0,0,1,16.6666619,20122.30798,644.4722913,-408.7222897,214.500039
136.5,70.00000782,0,1,0,0,0,1,17.9444305,18965.09003,611.9446201,-393.3334237,232.8333582
139.5,70.00000782,0,1,0,0,0,1,18.74999462,17693.19918,574.0835033,-377.4445062,203.1390477
142.5,70.00000782,0,1,0,0,0,1,18.80555666,16812.02955,545.7778722,-353.194486,178.8887687
145.5,70.00000782,0,1,0,0,0,1,17.02778942,16643.0815,538.2499412,-340.111163,198.4721094
148.5,70.00000782,0,1,0,0,0,1,15.19444991,16981.9969,548.5832069,-340.1388431,208.7778337
151.5,70.00000782,0,1,0,0,0,1,16.14705274,17281.46965,560.2058309,-345.9705576,188.8530471
154.5,70.00000782,0,1,0,0,0,1,17.16666339,17207.2356,560.4667192,-345.8333611,167.2667886
157.5,70.00000782,0,1,0,0,0,1,18.23332692,16452.47228,539.0668253,-336.5334178,154.766719
160.5,70.00000782,0,1,0,0,0,1,19.90474194,15099.32001,499.8812381,-315.7144514,142.7620191
163.5,70.00000782,0,1,0,0,0,1,20.86665279,14348.46312,480.1332269,-312.1999345,162.9998294
166.5,70.00000782,0,1,0,0,0,1,19.30770999,15728.83805,519.6920654,-330.2306436,177.307567
169.5,70.00000782,0,1,0,0,0,1,19,16094.30951,530.7692809,-321.0769981,160.1538673
172.5,70.00000782,0,1,0,0,0,1,18.83333911,14976.28556,500.3890972,-308.5001211,182.9443573
175.5,70.00000782,0,1,0,0,0,1,17.72223498,13675.73015,458.4447157,-295.9442209,203.7215399
178.5,70.00000782,0,1,0,0,0,1,17,12275.06985,409.6877666,-278.8126622,213.4372231
-178.5,67.00000782,0,1,0,0,0,1,17.08571453,10883.88603,368.8857229,-227.857155,377.2570984
-175.5,67.00000782,0,1,0,0,0,1,17.71999874,9912.400386,338.1200098,-196.3200121,413.0399218
-172.5,67.00000782,0,1,0,0,0,1,17.99999812,9569.176953,326.5294244,-189.2941346,361.4116749
-169.5,67.00000782,0,1,0,0,0,1,17.24999959,9818.249968,332.7500008,-198.0000153,326.9999849
-166.5,67.00000782,0,1,0,0,0,1,18.33333036,10489.33368,357.4166749,-186.5000065,331.8332727
-163.5,67.00000782,0,1,0,0,0,1,17.74073959,11362.66673,377.851856,-199.3703781,263.2962413
-160.5,67.00000782,0,1,0,0,0,1,17.86111049,12157.63867,399.3055471,-216.6388949,258.833284
-157.5,67.00000782,0,1,0,0,0,1,18.63888785,13420.83249,444.6944121,-247.7777755,276.9443874
-154.5,67.00000782,0,1,0,0,0,1,20.66666624,14701.52714,507.6666373,-281.7500085,339.8888049
-151.5,67.00000782,0,1,0,0,0,1,21.49999865,14789.47298,519.472244,-270.7500264,309.4999646
-148.5,67.00000782,0,1,0,0,0,1,22.52777831,14636.19395,515.0833325,-261.5833549,267.2500036
-145.5,67.00000782,0,1,0,0,0,1,20.16666762,15513.69403,525.9444282,-274.9444421,192.3333499
-142.5,67.00000782,0,1,0,0,0,1,20.44444346,14990.27742,517.6666338,-274.1666748,191.6110654
-139.5,67.00000782,0,1,0,0,0,1,19.9999981,15232.49996,532.3888815,-280.1389012,250.4721456
-136.5,67.00000782,0,1,0,0,0,1,18.72222289,14192.02741,488.6944253,-249.1944575,291.1110543
-133.5,67.00000782,0,1,0,0,0,1,18.3888877,15354.05609,527.2222208,-266.1666655,289.7777666
-130.5,67.00000782,0,1,0,0,0,1,18.08333164,15504.77713,527.6110852,-276.0277706,250.7777359
-127.5,67.00000782,0,1,0,0,0,1,17.88888621,15407.13938,515.6944581,-278.3055684,248.6943805
-124.5,67.00000782,0,1,0,0,0,1,16.75000015,14564.16678,481.4444365,-271.7777844,246.0832998
-121.5,67.00000782,0,1,0,0,0,1,16.30555546,14022.80521,468.6110927,-265.2777833,232.6944365
-118.5,67.00000782,0,1,0,0,0,1,16.1111121,14093.80474,471.583306,-266.2222244,228.6666627
-115.5,67.00000782,0,1,0,0,0,1,16.55555594,14310.9717,477.6944269,-277.4166563,242.7777699
-112.5,67.00000782,0,1,0,0,0,1,15.72222382,14499.92975,476.208301,-297.152753,196.9722062
-109.5,67.00000782,0,1,0,0,0,1,15.22222264,15056.16601,496.9721959,-308.8888933,176.3888798
-106.5,67.00000782,0,1,0,0,0,1,14.555556,15269.11106,502.4444428,-313.1666613,169.0277564
-103.5,67.00000782,0,1,0,0,0,1,14.71874904,15172.78133,497.7812457,-318.2812474,162.218749
-100.5,67.00000782,0,1,0,0,0,1,15.30302778,15225.60547,502.4545086,-327.4242268,150.5454207
-97.5,67.00000782,0,1,0,0,0,1,16,15661.66584,522.3333004,-338.4999913,162.3888224
-94.5,67.00000782,0,1,0,0,0,1,15.32352962,15666.44182,521.6176694,-342.7352936,195.0587274
-91.5,67.00000782,0,1,0,0,0,1,14.72221928,14860.47355,493.1389264,-328.4167168,217.0833093
-88.5,67.00000782,0,1,0,0,0,1,14.79411445,13950.76584,467.882373,-304.6470982,214.4412299
-85.5,67.00000782,0,1,0,0,0,1,15.75714288,13367.61449,456.1000003,-290.8857003,205.4856271
-82.5,67.00000782,0,1,0,0,0,1,16.51922529,13265.01954,454.5000034,-295.6923227,242.2692496
-79.5,67.00000782,0,0,0,0,0,0,15.5,12661.49971,421.5000271,-281.0000158,187.4999616
-76.5,67.00000782,0,0,0,0,0,0,15,12492.23115,421.0769239,-267.6923237,216.1538002
-73.5,67.00000782,0,1,0,0,0,1,15.95833029,12110.37576,415.3333483,-255.375013,239.4999665
-70.5,67.00000782,0,1,0,0,0,1,16.22222298,11894.55589,408.1666887,-258.0277599,273.9442946
-67.5,67.00000782,0,1,0,0,0,1,15.11764823,11429.38394,383.8824126,-261.2353307,326.0882029
-64.5,67.00000782,0,1,0,0,0,1,14.75861937,10803.58702,361.7241513,-255.7586631,391.1378449
-61.5,67.00000782,0,1,0,0,0,1,18.5555424,10540.89133,362.4444832,-234.8890013,506.555181
-52.5,67.00000782,0,0,0,0,0,0,21.22856891,8234.653999,297.9999118,-155.4570998,404.2857137
-49.5,67.00000782,0,0,0,0,0,0,20.97222671,9085.917868,320.5278361,-177.0554842,476.6379779
-46.5,67.00000782,0,0,0,0,0,0,17.72223231,8570.334484,296.5000566,-214.7499296,956.7487177
-43.5,67.00000782,0,0,0,0,0,0,16.47221924,8076.029815,279.472278,-227.1111514,1326.943823
-40.5,67.00000782,0,0,0,0,0,0,18.22221067,7346.086021,261.5833954,-205.5556832,1407.333507
-37.5,67.00000782,0,0,0,0,0,0,20.13887308,6640.530407,243.0556191,-185.4723328,1403.555872
-34.5,67.00000782,0,0,0,0,0,0,22.29626658,6044.040539,223.7778571,-164.7409991,1215.964768
-31.5,67.00000782,0,0,0,0,0,0,26.12496335,5690.878628,212.6250801,-132.7503204,835.501555
-28.5,67.00000782,0,0,0,0,0,0,26.99999864,5684.798275,213.7999257,-120.9996846,848.7983204
-22.5,67.00000782,0,0,0,0,0,0,30.39999916,4301.799168,170.2999664,-32.40007321,977.5016415
-19.5,67.00000782,0,0,0,0,0,0,33.24999369,4334.499444,178.124955,-32.99995645,792.2496629
-16.5,67.00000782,0,0,0,0,0,0,34.90000745,4007.300907,168.9000445,-32.69985257,923.2977545
-13.5,67.00000782,0,0,0,0,0,0,34.00005176,3780.333656,156.3333507,-21.00001502,1095.331965
10.5,67.00000782,0,0,0,0,0,0,28,5075,206,-8,1942
13.5,67.00000782,0,1,0,0,0,1,27.32001848,5384.914503,208.9997898,-30.55971844,1578.763204
16.5,67.00000782,0,1,0,0,0,1,25.500017,7044.491311,273.7774132,-89.38858431,902.1958885
19.5,67.00000782,0,1,0,0,0,1,23.38889081,9175.160827,352.8609035,-130.9999142,523.6115308
22.5,67.00000782,0,1,0,0,0,1,22.47222184,9819.388282,373.527775,-130.9722494,485.2776847
25.5,67.00000782,0,1,0,0,0,1,22.9166609,9895.000278,377.1111222,-132.3889056,504.6388708
28.5,67.00000782,0,1,0,0,0,1,22.88889294,9390.891545,358.4167716,-126.8334064,532.5832048
31.5,67.00000782,0,1,0,0,0,1,21.55556107,9165.471009,348.3054986,-123.3055377,546.4165998
34.5,67.00000782,0,1,0,0,0,1,20.87878276,8661.578906,330.0304293,-113.5152094,498.3337627
37.5,67.00000782,0,1,0,0,0,1,21.16666009,8292.93305,319.6666305,-108.9666757,479.9999721
40.5,67.00000782,0,1,0,0,0,1,22.16666184,8376.167984,329.9166727,-109.916695,479.7083665
43.5,67.00000782,0,1,0,0,0,1,23.95238871,8271.425247,337.5236664,-109.6189508,485.8093901
46.5,67.00000782,0,1,0,0,0,1,22.85185998,9106.512836,369.1109197,-126.8887979,483.5925946
49.5,67.00000782,0,1,0,0,0,1,20.64517404,10144.99646,400.8386244,-151.5805752,474.3870465
52.5,67.00000782,0,1,0,0,0,1,19.38889148,10732.8304,412.5832465,-164.5277105,482.6109658
55.5,67.00000782,0,1,0,0,0,1,19.38888723,11109.52612,425.2221547,-175.1388594,485.0000132
58.5,67.00000782,0,1,0,0,0,1,19.88888888,11487.63683,442.2499239,-188.1666094,466.3889654
61.5,67.00000782,0,1,0,0,0,1,19.69444986,12028.94142,455.6666162,-207.2221602,453.2778413
64.5,67.00000782,0,1,0,0,0,1,18.52778162,12638.69181,463.1666235,-222.6110449,438.8887859
67.5,67.00000782,0,1,0,0,0,1,17.55556261,12972.27735,459.9722657,-228.5555899,417.0835006
70.5,67.00000782,0,1,0,0,0,1,17,12924.1107,448.3889081,-230.6944047,392.8333342
73.5,67.00000782,0,1,0,0,0,1,16.55555795,13146.99862,450.925896,-240.1481057,411.5183718
76.5,67.00000782,0,1,0,0,0,1,16.1666687,13493.41468,462.472146,-244.4166774,442.9164963
79.5,67.00000782,0,1,0,0,0,1,16.47221978,13819.91533,477.8888149,-245.7222209,468.5554131
82.5,67.00000782,0,1,0,0,0,1,16.80555269,14129.02573,493.305469,-248.9999859,482.3888044
85.5,67.00000782,0,1,0,0,0,1,16.99999729,14606.83126,514.7776879,-255.0555381,500.0832164
88.5,67.00000782,0,1,0,0,0,1,17.27778012,14957.83174,530.861044,-267.5554907,520.5277295
91.5,67.00000782,0,1,0,0,0,1,17.38888549,15407.24667,545.1387912,-292.6110878,519.5558121
94.5,67.00000782,0,1,0,0,0,1,17.13889346,16048.21758,563.9720786,-324.2221695,512.3336631
97.5,67.00000782,0,1,0,0,0,1,17.22222159,16920.7178,591.6942918,-344.2776807,452.1947516
100.5,67.00000782,0,1,0,0,0,1,17.7222269,17665.85891,617.5276979,-349.1388885,353.2226384
103.5,67.00000782,0,1,0,0,0,1,17.94443768,17732.1672,619.1389181,-346.3055706,301.9166128
106.5,67.00000782,0,1,0,0,0,1,17.3611161,17711.13837,614.333354,-345.1944015,309.5276376
109.5,67.00000782,0,1,0,0,0,1,16.36110719,18067.41369,617.9166187,-349.8055275,317.4166385
112.5,67.00000782,0,1,0,0,0,1,14.94444914,18929.99444,635.472105,-367.0831743,316.0556035
115.5,67.00000782,0,1,0,0,0,1,14.66666309,19477.75032,646.0277896,-381.7500519,291.138994
118.5,67.00000782,0,1,0,0,0,1,14.58333553,19311.52741,637.9722433,-372.4167057,277.5000551
121.5,67.00000782,0,1,0,0,0,1,13.7500022,19479.63695,636.6666331,-369.5278241,280.5000127
124.5,67.00000782,0,1,0,0,0,1,13.49999467,19851.21942,642.6666034,-377.0831531,297.1941502
127.5,67.00000782,0,1,0,0,0,1,14.30554158,20543.85633,661.3887463,-433.3607761,376.0273831
130.5,67.00000782,0,1,0,0,0,1,15.16665875,21636.91009,691.7498031,-447.7222459,306.3895708
133.5,67.00000782,0,1,0,0,0,1,16.05555008,22283.30753,708.4167187,-446.916603,229.7776661
136.5,67.00000782,0,1,0,0,0,1,16.97221396,21147.6733,677.1112922,-434.777802,255.6386048
139.5,67.00000782,0,1,0,0,0,1,17.66665296,20186.61373,648.9445278,-443.7778121,311.3888916
142.5,67.00000782,0,1,0,0,0,1,18,19795.97369,637.2222723,-409.6667866,242.1945938
145.5,67.00000782,0,1,0,0,0,1,17.05556707,19071.94825,613.3890209,-387.3890778,251.1389947
148.5,67.00000782,0,1,0,0,0,1,16.11112511,18606.86118,599.0555486,-363.444578,240.2223046
151.5,67.00000782,0,1,0,0,0,1,16.5833364,18747.47157,605.8055068,-354.2777603,233.6389222
154.5,67.00000782,0,1,0,0,0,1,17,18453.94677,598.9722997,-357.8333683,223.4444877
157.5,67.00000782,0,1,0,0,0,1,17.13888927,17889.47469,581.8889643,-349.6944914,228.805406
160.5,67.00000782,0,1,0,0,0,1,17.91666171,16773.62179,548.222544,-335.5001351,230.5000683
163.5,67.00000782,0,1,0,0,0,1,19.22221987,15544.1396,511.8889259,-317.5278496,227.1110538
166.5,67.00000782,0,1,0,0,0,1,18.94444767,16203.91029,533.3609004,-334.4443172,273.6107489
169.5,67.00000782,0,1,0,0,0,1,19.13887653,16312.22835,542.5834535,-326.8891579,285.8611985
172.5,67.00000782,0,1,0,0,0,1,19.2499996,14804.75999,500.4725246,-291.9724469,270.1668049
175.5,67.00000782,0,1,0,0,0,1,17.69446628,13454.72995,455.3058332,-274.6112122,281.8886203
178.5,67.00000782,0,1,0,0,0,1,16.75001262,12279.34179,414.3891717,-264.9167468,342.6106462
-178.5,64.00000782,0,1,0,0,0,1,17.40000011,10520.00015,359.4000055,-193.4000053,414.5999855
-175.5,64.00000782,0,1,0,0,0,1,18.4444434,9287.444866,321.3333463,-171.6666809,527.5554735
-172.5,64.00000782,0,1,0,0,0,1,19.37499761,8764.937858,303.6875084,-157.062524,506.6874396
-169.5,64.00000782,0,0,0,0,0,0,20.3333325,8347.33352,288.8333398,-142.5000093,426.1666392
-166.5,64.00000782,0,1,0,0,0,1,20.55555244,9849.555728,340.777782,-161.3333683,403.7777784
-163.5,64.00000782,0,1,0,0,0,1,21.0799995,10372.84012,352.520002,-160.7199999,425.9999452
-160.5,64.00000782,0,1,0,0,0,1,20.81817979,11547.30271,388.5757401,-184.454551,372.4545203
-157.5,64.00000782,0,1,0,0,0,1,20.24999857,13281.94439,449.5555405,-211.5555658,388.9443732
-154.5,64.00000782,0,1,0,0,0,1,21.88888663,13734.11238,476.9444767,-221.0278173,396.6944611
-151.5,64.00000782,0,1,0,0,0,1,22.58333142,12763.94702,451.0000666,-203.3611621,416.3609478
-148.5,64.00000782,0,1,0,0,0,1,23.47222225,12487.55698,446.0000455,-200.7500085,367.8611343
-145.5,64.00000782,0,1,0,0,0,1,23.74999604,13585.52866,491.0277772,-226.8333637,272.8611045
-142.5,64.00000782,0,1,0,0,0,1,23.86110945,14500.50048,529.8055667,-253.3055403,245.9166125
-139.5,64.00000782,0,1,0,0,0,1,21.9999997,14608.89007,529.2500342,-260.2222514,294.5833007
-136.5,64.00000782,0,1,0,0,0,1,22.27777524,13470.86159,504.8610982,-234.6388904,307.6667072
-133.5,64.00000782,0,1,0,0,0,1,23.05555312,13135.39099,497.444499,-235.5277833,334.2499807
-130.5,64.00000782,0,1,0,0,0,1,22.72221934,13600.77761,502.6944328,-258.2500168,381.2220983
-127.5,64.00000782,0,1,0,0,0,1,21.16666917,13942.30476,495.4166478,-255.3889249,430.4443913
-124.5,64.00000782,0,1,0,0,0,1,18.19444734,15283.91672,521.5277795,-260.8333296,355.6111117
-121.5,64.00000782,0,1,0,0,0,1,17.66666599,15282.389,522.4444374,-258.250006,302.2777678
-118.5,64.00000782,0,1,0,0,0,1,17.49999945,15187.33287,524.499967,-260.0277716,276.8333262
-115.5,64.00000782,0,1,0,0,0,1,17.19444522,15508.52761,535.1944386,-270.3055552,266.6388798
-112.5,64.00000782,0,1,0,0,0,1,16.61111066,15101.66676,514.2777767,-280.9722187,273.2777581
-109.5,64.00000782,0,1,0,0,0,1,16.25000061,15254.36083,517.7777606,-291.8889006,261.4722397
-106.5,64.00000782,0,1,0,0,0,1,15.80555566,15356.24994,520.5555468,-297.9166636,248.2499618
-103.5,64.00000782,0,1,0,0,0,1,15.72222219,15443.30509,522.2221989,-304.0833414,231.0000129
-100.5,64.00000782,0,1,0,0,0,1,15.94444401,15643.13845,528.3333122,-314.6388812,223.6944005
-97.5,64.00000782,0,1,0,0,0,1,16.02777754,15931.88855,540.8055371,-323.6388915,242.3888163
-94.5,64.00000782,0,1,0,0,0,1,15.91666645,15667.7512,530.1111569,-322.6111389,257.9166231
-91.5,64.00000782,0,1,0,0,0,1,15.55882165,14853.73656,498.8823866,-311.5294502,255.3529284
-88.5,64.00000782,0,1,0,0,0,1,15.85714149,14125.71517,480.6190684,-297.000049,242.0000557
-85.5,64.00000782,0,0,0,0,0,0,17.63636057,13605.09122,479.9545304,-282.1363774,253.5908461
-82.5,64.00000782,0,0,0,0,0,0,18.54999921,13154.12647,469.675056,-274.4750349,277.4750421
-79.5,64.00000782,0,0,0,0,0,0,17.24999791,11898.5017,414.5000647,-251.7500537,272.5000894
-76.5,64.00000782,0,1,0,0,0,1,15.71428297,11604.23826,399.1428581,-246.7143009,318.5712895
-73.5,64.00000782,0,1,0,0,0,1,16.04545228,11707.3637,404.8636381,-245.1363602,313.227226
-70.5,64.00000782,0,1,0,0,0,1,16.14705983,11810.20538,407.8529241,-253.3235181,369.1468966
-67.5,64.00000782,0,1,0,0,0,1,15.94285914,11415.48882,388.8001135,-253.2000475,431.3999453
-64.5,64.00000782,0,1,0,0,0,1,16.65217271,9937.828658,337.2609591,-218.6957114,424.5215193
-61.5,64.00000782,0,0,0,0,0,0,18.49998166,10185.99864,349.9999266,-216.0000367,424.5003852
-52.5,64.00000782,0,0,0,0,0,0,24.53845782,6432.616155,243.0000393,-102.1538461,620.4611058
-49.5,64.00000782,0,0,0,0,0,0,22.85715313,6805.227092,248.4285451,-137.7712615,907.5129043
-46.5,64.00000782,0,0,0,0,0,0,18.16667318,7336.500455,255.7500253,-193.4443975,1435.359863
-43.5,64.00000782,0,0,0,0,0,0,19.24998053,6859.558846,243.4445066,-177.9446603,1672.778275
-40.5,64.00000782,0,0,0,0,0,0,27.49998326,5853.229688,227.500048,-96.22745906,1200.228243
-25.5,64.00000782,0,0,0,0,0,0,32,3800.002583,153.0000975,-3.000438631,1175.002144
-22.5,64.00000782,0,0,0,0,0,0,30.0000077,4029.999592,158.5555479,-9.999996671,981.5002056
-19.5,64.00000782,0,0,0,0,0,0,31.85183877,3930.741056,158.2222263,-20.88894255,1280.295527
-16.5,64.00000782,0,0,0,0,0,0,33.77272616,3885.956139,161.9091592,-35.27283102,1397.272646
-13.5,64.00000782,0,0,0,0,0,0,34.00002336,3610.857582,150.0000331,-23.00004188,1392.285222
7.5,64.00000782,0,1,0,0,0,1,28.20000346,4956.993133,191.099678,-11.69961712,1305.601381
10.5,64.00000782,0,1,0,0,0,1,27.79168971,6179.618585,243.2289366,-48.81221355,1026.250641
13.5,64.00000782,0,1,0,0,0,1,25.22222649,7069.439592,273.277602,-70.77769541,978.4744584
16.5,64.00000782,0,1,0,0,0,1,24.83333436,8494.717525,331.9720213,-95.77774428,608.5558318
19.5,64.00000782,0,1,0,0,0,1,24.06666847,9262.733984,358.8667259,-104.6667477,585.2334455
22.5,64.00000782,0,1,0,0,0,1,24.45454435,8731.909214,342.4545412,-84.90907922,545.2726585
25.5,64.00000782,0,1,0,0,0,1,23.12121967,9048.089441,348.0302838,-94.78784392,545.8483482
28.5,64.00000782,0,1,0,0,0,1,21.75000793,9527.498466,359.1388565,-107.7499689,594.2776307
31.5,64.00000782,0,1,0,0,0,1,20.38889478,9729.556328,362.8889226,-118.1110943,582.9723272
34.5,64.00000782,0,1,0,0,0,1,20.5142821,9293.772627,349.542887,-108.8571864,515.4001549
37.5,64.00000782,0,1,0,0,0,1,20.03448743,9686.722148,367.8619743,-113.3447967,563.6893868
40.5,64.00000782,0,1,0,0,0,1,20.88234887,9870.411631,380.4411437,-119.5294054,569.941174
43.5,64.00000782,0,1,0,0,0,1,21.94444899,9783.304415,387.2221463,-124.444405,561.9999629
46.5,64.00000782,0,1,0,0,0,1,21.41666668,10563.49558,418.9998448,-143.1665756,578.8054259
