project,c_label,s_label,species_id,isotype,strain_name,collection_date_UTC,collection_local_time,collection_altitude,collection_cluster_3km,collection_location,collection_island,collection_trail,landscape,ambient_humidity,substrate,substrate_notes,substrate_other,ambient_temperature,substrate_temperature,gridsect,gridsect_index,gridsect_radius,grid_sect_direction,isolation_date_UTC,worms_on_sample,approximate_number_of_worms,proliferating,pcr_product_its2,pcr_product_ssu,general_notes,manual_blast_notes,possible_new_caeno_sp,make_strain_name,reason_strain_not_named,collection_type,lc_id,lc_area_km2,lc_detailed,lc_general,lc_biome,lc_major,lc_moisture,habstatus_id,habstatus,veg_id,veg_class,NatServElem,soil_moisture_ann,tair_ann,tsurf_ann,leaf_area_index_ann,rainfall_mm_ann,collection_longitude,collection_latitude
2017-Aug,C-0055,S-05077,Caenorhabditis oiwi,,,2017-08-03,31800,311.9666269,,,Oahu,,,78.9,Rotting_flower,,,24.7,22.6,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,other-Caeno,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.649442195892334,20.8433952331543,18.6152496337891,3.17705702781677,3059.11206054688,-157.810183,21.354133
2017-Aug,C-0054,,,,,2017-08-03,32160,312.2580071,,,Oahu,,,70.6,Vegetal_litter/mix,,,26,27,no,,,,2017-08-04,No,,,,,,,,,,no nematode,45,535.657,Low intensity developed,Developed,Developed,Developed,N/A,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.65446674823761,20.8787784576416,17.1729164123535,3.06133270263672,3144.81372070313,-157.808464,21.353181
2017-Aug,C-0063,S-05062,Oscheius sp.,,,2017-08-03,32700,311.9304348,,,Oahu,,,80.5,Vegetal_litter/mix,,,24,22.3,no,,,,2017-08-04,Yes,Very Few (1-3),1,1,1,,,,,,non-Caeno,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,1,20.8708057403564,18.6372489929199,0.00999999977648258,3159.47387695313,-157.806072,21.351458
2017-Aug,C-0053,S-05061,Caenorhabditis oiwi,,,2017-08-03,32880,313.2915767,,,Oahu,,,78.9,Rotting_flower,,,24.7,22.5,no,,,,2017-08-04,Yes,Very Few (1-3),1,1,1,,,,,,other-Caeno,45,535.657,Low intensity developed,Developed,Developed,Developed,N/A,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,1,20.8708057403564,18.6372489929199,0.00999999977648258,3159.47387695313,-157.806161,21.351381
2017-Aug,C-0064,,,,,2017-08-03,33120,314.7095436,,,Oahu,,,84.8,Vegetal_litter/mix,,,23.3,21.7,no,,,,2017-08-04,No,,,,,,,,,,no nematode,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.660155296325684,20.7932529449463,18.5727500915527,4.43931674957275,3243.79614257813,-157.806275,21.350156
2017-Aug,C-0065,S-05082,Caenorhabditis oiwi,,,2017-08-03,33300,322.8517588,,,Oahu,,,77.8,Rotting_flower,,,24,21.8,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,other-Caeno,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.660155296325684,20.7932529449463,18.5727500915527,4.43931674957275,3243.79614257813,-157.805975,21.349858
2017-Aug,C-0065,S-05096,Caenorhabditis briggsae,,,2017-08-03,33300,322.8517588,,,Oahu,,,77.8,Rotting_flower,,,24,21.8,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,C. briggsae,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.660155296325684,20.7932529449463,18.5727500915527,4.43931674957275,3243.79614257813,-157.805975,21.349858
2017-Aug,C-0066,S-05054,,,,2017-08-03,33720,360.4518519,,,Oahu,,,72.1,Rotting_nut/pod/seed/fruit,,,24.6666666666667,22.1,no,,,,2017-08-04,Yes,Proliferating (25+),0,0,1,,,,,,non-Caeno,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.660155296325684,20.7932529449463,18.5727500915527,4.43931674957275,3243.79614257813,-157.805303,21.349003
2017-Aug,C-0066,S-05059,,,,2017-08-03,33720,360.4518519,,,Oahu,,,72.1,Rotting_nut/pod/seed/fruit,,,24.6666666666667,22.1,no,,,,2017-08-04,Yes,Proliferating (25+),0,,0,,,,,,unknown nematode,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.660155296325684,20.7932529449463,18.5727500915527,4.43931674957275,3243.79614257813,-157.805303,21.349003
2017-Aug,C-0066,S-05060,Oscheius sp.,,,2017-08-03,33720,360.4518519,,,Oahu,,,72.1,Rotting_nut/pod/seed/fruit,,,24.6666666666667,22.1,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,non-Caeno,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.660155296325684,20.7932529449463,18.5727500915527,4.43931674957275,3243.79614257813,-157.805303,21.349003
2017-Aug,C-0067,,,,,2017-08-03,34020,372.6434783,,,Oahu,,,79.3,Vegetal_litter/mix,,,25.3888888888889,22.9,no,,,,2017-08-04,No,,,,,,,,,,no nematode,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.664726674556732,20.2300834655762,18.0223331451416,3.33971738815308,3325.19140625,-157.805486,21.3487
2017-Aug,C-0069,,,,,2017-08-03,34620,312.1071429,,,Oahu,,,84.4,Rotting_flower,,,24,22.4,no,,,,2017-08-04,No,,,,,,,,,,no nematode,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.660155296325684,20.7932529449463,18.5727500915527,4.43931674957275,3243.79614257813,-157.806331,21.350806
2017-Aug,C-0071,,,,,2017-08-03,34800,313.501548,,,Oahu,,,81.1,Rotting_nut/pod/seed/fruit,,,24,22.5,no,,,,2017-08-04,Tracks,,,,,,,,,,unknown nematode,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,1,20.8708057403564,18.6372489929199,0.00999999977648258,3159.47387695313,-157.806342,21.351047
2017-Aug,C-0072,S-05045,,,,2017-08-03,35040,317.37751,,,Oahu,,,72.9,Rotting_nut/pod/seed/fruit,,,24.6666666666667,23.2,no,,,,2017-08-04,Yes,Proliferating (25+),1,0,1,,,,,,non-Caeno,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,1,20.8708057403564,18.6372489929199,0.00999999977648258,3159.47387695313,-157.806033,21.351633
2017-Aug,C-0072,S-05046,Caenorhabditis oiwi,,,2017-08-03,35040,317.37751,,,Oahu,,,72.9,Rotting_nut/pod/seed/fruit,,,24.6666666666667,23.2,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,other-Caeno,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,1,20.8708057403564,18.6372489929199,0.00999999977648258,3159.47387695313,-157.806033,21.351633
2017-Aug,C-0073,S-05071,,,,2017-08-03,35220,313.0282132,,,Oahu,,,73.4,Vegetal_litter/mix,,,24.6666666666667,22.6,no,,,,2017-08-04,Yes,Few (4-10),0,,,,,,,,unknown nematode,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,1,20.8708057403564,18.6372489929199,0.00999999977648258,3159.47387695313,-157.805953,21.351833
2017-Aug,C-0073,S-05083,,,,2017-08-03,35220,313.0282132,,,Oahu,,,73.4,Vegetal_litter/mix,,,24.6666666666667,22.6,no,,,,2017-08-04,Yes,Few (4-10),0,,,,,,,,unknown nematode,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,1,20.8708057403564,18.6372489929199,0.00999999977648258,3159.47387695313,-157.805953,21.351833
2017-Aug,C-0073,S-05084,,,,2017-08-03,35220,313.0282132,,,Oahu,,,73.4,Vegetal_litter/mix,,,24.6666666666667,22.6,no,,,,2017-08-04,Yes,Few (4-10),0,,,,,,,,unknown nematode,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,1,20.8708057403564,18.6372489929199,0.00999999977648258,3159.47387695313,-157.805953,21.351833
2017-Aug,C-0074,,,,,2017-08-03,35940,311.4350282,,,Oahu,,,66.8,Rotting_flower,,,27.4444444444445,23.9,no,,,,2017-08-04,No,,,,,,,,,,no nematode,19,591.036,Alien wet forest,Alien Wet Forest,Wet Forest,Forest,Wet,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.649442195892334,20.8433952331543,18.6152496337891,3.17705702781677,3059.11206054688,-157.8101,21.354156
2017-Aug,C-0075,,,,,2017-08-03,38520,199.4984026,,Maunawili Demonstration Trail,Oahu,,,72.4,Rotting_flower,,,27.4444444444445,25.3,no,,,,2017-08-04,Tracks,,,,,,,,,,unknown nematode,44,134.642,High intensity developed,Developed,Developed,Developed,N/A,1,Disturbed,32,Hawaiian Introduced Wet-Mesic Forest,,0.568950414657593,21.9781074523926,19.5790004730225,2.96818709373474,2015.69812011719,-157.779928,21.364875
2017-Aug,C-0076,S-05056,,,,2017-08-03,38700,198.6194332,,Maunawili Demonstration Trail,Oahu,,,76.9,Fungus,,,27.4444444444445,33.6,no,,,,2017-08-04,Yes,Proliferating (25+),1,0,1,,,,,,non-Caeno,46,176.394,Medium intensity developed,Developed,Developed,Developed,N/A,1,Disturbed,32,Hawaiian Introduced Wet-Mesic Forest,,0.568950414657593,21.9781074523926,19.5790004730225,2.96818709373474,2015.69812011719,-157.78015,21.364619
2017-Aug,C-0076,S-05057,,,,2017-08-03,38700,198.6194332,,Maunawili Demonstration Trail,Oahu,,,76.9,Fungus,,,27.4444444444445,33.6,no,,,,2017-08-04,Yes,Proliferating (25+),1,0,1,,,,,,non-Caeno,46,176.394,Medium intensity developed,Developed,Developed,Developed,N/A,1,Disturbed,32,Hawaiian Introduced Wet-Mesic Forest,,0.568950414657593,21.9781074523926,19.5790004730225,2.96818709373474,2015.69812011719,-157.78015,21.364619
2017-Aug,C-0076,S-05058,,,,2017-08-03,38700,198.6194332,,Maunawili Demonstration Trail,Oahu,,,76.9,Fungus,,,27.4444444444445,33.6,no,,,,2017-08-04,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,46,176.394,Medium intensity developed,Developed,Developed,Developed,N/A,1,Disturbed,32,Hawaiian Introduced Wet-Mesic Forest,,0.568950414657593,21.9781074523926,19.5790004730225,2.96818709373474,2015.69812011719,-157.78015,21.364619
2017-Aug,C-0077,S-05087,,,,2017-08-03,39000,210.8734177,,Maunawili Demonstration Trail,Oahu,,,77.4,Vegetal_litter/mix,,,28.1111111111111,24.1,no,,,,2017-08-04,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.57763147354126,21.8093090057373,19.420166015625,4.35191249847412,2106.21948242188,-157.780194,21.364069
2017-Aug,C-0078,S-05066,,,,2017-08-03,39420,225.5465116,,Maunawili Demonstration Trail,Oahu,,,72.1,Vegetal_litter/mix,,,26.7222222222222,23.3,no,,,,2017-08-04,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.57763147354126,21.8093090057373,19.420166015625,4.35191249847412,2106.21948242188,-157.781025,21.364117
2017-Aug,C-0079,,,,,2017-08-03,39780,237.3697479,,Maunawili Demonstration Trail,Oahu,,,73.3,Vegetal_litter/mix,,,26.0555555555556,22.8,no,,,,2017-08-04,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.57763147354126,21.8093090057373,19.420166015625,4.35191249847412,2106.21948242188,-157.780628,21.362875
2017-Aug,C-0080,S-05074,Caenorhabditis tropicalis,,,2017-08-03,40020,238.1053391,,Maunawili Demonstration Trail,Oahu,,,76,Rotting_nut/pod/seed/fruit,,,26.7222222222222,24.4,no,,,,2017-08-04,Yes,Very Few (1-3),1,1,1,,,,,,C. tropicalis,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.57763147354126,21.8093090057373,19.420166015625,4.35191249847412,2106.21948242188,-157.779914,21.362625
2017-Aug,C-0093,S-05069,,,,2017-08-03,40320,243.1341463,,Maunawili Demonstration Trail,Oahu,,,78.7,Vegetal_litter/mix,,,27.4444444444445,23.9,no,,,,2017-08-04,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,9,191.268,Open ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,13,Hawai'i Lowland Mesic Forest,,0.578243255615234,21.7693271636963,19.3801670074463,3.69760179519653,2111.861328125,-157.779367,21.361767
2017-Aug,C-0093,S-05076,,,,2017-08-03,40320,243.1341463,,Maunawili Demonstration Trail,Oahu,,,78.7,Vegetal_litter/mix,,,27.4444444444445,23.9,no,,,,2017-08-04,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,9,191.268,Open ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,13,Hawai'i Lowland Mesic Forest,,0.578243255615234,21.7693271636963,19.3801670074463,3.69760179519653,2111.861328125,-157.779367,21.361767
2017-Aug,C-0081,S-05043,Oscheius sp.,,,2017-08-03,40740,239.2319277,,Maunawili Demonstration Trail,Oahu,,,69.9,Vegetal_litter/mix,,,28.1111111111111,25.4,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.578243255615234,21.7693271636963,19.3801670074463,3.69760179519653,2111.861328125,-157.778675,21.360564
2017-Aug,C-0081,S-05044,,,,2017-08-03,40740,239.2319277,,Maunawili Demonstration Trail,Oahu,,,69.9,Vegetal_litter/mix,,,28.1111111111111,25.4,no,,,,2017-08-04,Yes,Proliferating (25+),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.578243255615234,21.7693271636963,19.3801670074463,3.69760179519653,2111.861328125,-157.778675,21.360564
2017-Aug,C-0070,,,,,2017-08-03,41160,234.6962025,,Maunawili Demonstration Trail,Oahu,,,77.5,Vegetal_litter/mix,,,26.7222222222222,24,no,,,,2017-08-04,Tracks,,,,,,,,,,unknown nematode,9,191.268,Open ohia mesic forest,Native Mesic Forest,Mesic Forest,Forest,Mesic,3,Native,13,Hawai'i Lowland Mesic Forest,,0.578243255615234,21.7693271636963,19.3801670074463,3.69760179519653,2111.861328125,-157.779636,21.362181
2017-Aug,C-0024,,,,,2017-08-03,41820,234.638009,,Maunawili Demonstration Trail,Oahu,,,70.3,Vegetal_litter/mix,,,28.7777777777778,27,no,,,,2017-08-04,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,13,Hawai'i Lowland Mesic Forest,,0.57763147354126,21.8093090057373,19.420166015625,4.35191249847412,2106.21948242188,-157.781353,21.364092
2017-Aug,C-0082,,,,,2017-08-03,46020,302.2286432,,Wahiawa Botanical Garden,Oahu,,,56.3,Rotting_flower,,,28.7777777777778,26.6,no,,,,2017-08-04,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.533714830875397,21.5417671203613,19.0641670227051,1.89001369476318,1318.40051269531,-158.017478,21.502681
2017-Aug,C-0083,,,,,2017-08-03,46500,306.78125,,Wahiawa Botanical Garden,Oahu,,,57.1,Rotting_nut/pod/seed/fruit,,,28.7777777777778,26.7,no,,,,2017-08-04,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.533714830875397,21.5417671203613,19.0641670227051,1.89001369476318,1318.40051269531,-158.016658,21.503153
2017-Aug,C-0087,S-05072,,,,2017-08-03,46800,261.4870466,,Wahiawa Botanical Garden,Oahu,,,62.3,Vegetal_litter/mix,,,28.1111111111111,24.1,no,,,,2017-08-04,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.533714830875397,21.5417671203613,19.0641670227051,1.89001369476318,1318.40051269531,-158.016819,21.503733
2017-Aug,C-0088,,,,,2017-08-03,47160,289.2606061,,Wahiawa Botanical Garden,Oahu,,,58.7,Rotting_flower,,,29.5,25.8,no,,,,2017-08-04,Tracks,,,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.533714830875397,21.5417671203613,19.0641670227051,1.89001369476318,1318.40051269531,-158.017142,21.503544
2017-Aug,C-0086,,,,,2017-08-03,47760,299.8040541,,Wahiawa Botanical Garden,Oahu,,,50.1,Rotting_nut/pod/seed/fruit,,,31.5555555555556,26.9,no,,,,2017-08-04,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.533714830875397,21.5417671203613,19.0641670227051,1.89001369476318,1318.40051269531,-158.017994,21.503111
2017-Aug,C-0091,,,,,2017-08-03,47880,290.3038348,,Wahiawa Botanical Garden,Oahu,,,50.1,Rotting_nut/pod/seed/fruit,,,31.5555555555556,31.3,no,,,,2017-08-04,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.533714830875397,21.5417671203613,19.0641670227051,1.89001369476318,1318.40051269531,-158.017917,21.503139
2017-Aug,C-0100,,,,,2017-08-03,48000,302.1266968,,Wahiawa Botanical Garden,Oahu,,,48.4,Rotting_flower,,,33.6111111111111,31.1,no,,,,2017-08-04,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,2,Developed-Low Intensity,,0.533714830875397,21.5417671203613,19.0641670227051,1.89001369476318,1318.40051269531,-158.017933,21.503017
2017-Aug,C-0094,S-05047,Caenorhabditis briggsae,,,2017-08-03,52080,26.74621653,,Foster Community Garden,Oahu,,,53.6,Rotting_nut/pod/seed/fruit,,,32.9,32.9,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,C. briggsae,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857833,21.316697
2017-Aug,C-0094,S-05051,Caenorhabditis briggsae,,,2017-08-03,52080,26.74621653,,Foster Community Garden,Oahu,,,53.6,Rotting_nut/pod/seed/fruit,,,32.9,32.9,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,C. briggsae,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857833,21.316697
2017-Aug,C-0094,S-05052,Caenorhabditis briggsae,,,2017-08-03,52080,26.74621653,,Foster Community Garden,Oahu,,,53.6,Rotting_nut/pod/seed/fruit,,,32.9,32.9,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,C. briggsae,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857833,21.316697
2017-Aug,C-0095,S-05065,,,,2017-08-03,52200,15.0436409,,Foster Community Garden,Oahu,,,54,Rotting_nut/pod/seed/fruit,,,32.9,32.2,no,,,,2017-08-04,Yes,Very Few (1-3),0,,,,,,,,unknown nematode,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857878,21.3167
2017-Aug,C-0095,S-05068,,,,2017-08-03,52200,15.0436409,,Foster Community Garden,Oahu,,,54,Rotting_nut/pod/seed/fruit,,,32.9,32.2,no,,,,2017-08-04,Yes,Very Few (1-3),0,,,,,,,,unknown nematode,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857878,21.3167
2017-Aug,C-0098,S-05034,,,,2017-08-03,52320,24.2753304,,Foster Community Garden,Oahu,,,50.2,Rotting_nut/pod/seed/fruit,,,33.6,31.2,no,,,,2017-08-04,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857819,21.316744
2017-Aug,C-0098,S-05037,,,,2017-08-03,52320,24.2753304,,Foster Community Garden,Oahu,,,50.2,Rotting_nut/pod/seed/fruit,,,33.6,31.2,no,,,,2017-08-04,Yes,Some (11-25),1,0,1,,,,,,non-Caeno,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857819,21.316744
2017-Aug,C-0096,S-05049,Caenorhabditis briggsae,,,2017-08-03,52440,31.55212355,,Foster Community Garden,Oahu,,,53.1,Rotting_nut/pod/seed/fruit,,,33.6,27.9,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,C. briggsae,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857789,21.316628
2017-Aug,C-0096,S-05050,,,,2017-08-03,52440,31.55212355,,Foster Community Garden,Oahu,,,53.1,Rotting_nut/pod/seed/fruit,,,33.6,27.9,no,,,,2017-08-04,Yes,Proliferating (25+),1,0,1,,,,,,non-Caeno,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857789,21.316628
2017-Aug,C-0096,S-05053,Caenorhabditis briggsae,,,2017-08-03,52440,31.55212355,,Foster Community Garden,Oahu,,,53.1,Rotting_nut/pod/seed/fruit,,,33.6,27.9,no,,,,2017-08-04,Yes,Proliferating (25+),1,1,1,,,,,,C. briggsae,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857789,21.316628
2017-Aug,C-0097,S-05035,Caenorhabditis briggsae,,,2017-08-03,52620,20.31085044,,Foster Community Garden,Oahu,,,55.5,Rotting_flower,,,30.8,28,no,,,,2017-08-04,Yes,Very Few (1-3),1,1,1,,,,,,C. briggsae,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857717,21.316647
2017-Aug,C-0042,,,,,2017-08-03,53400,28.54913295,,Foster Community Garden,Oahu,,,51.1,Rotting_flower,,,31.5,30.2,no,,,,2017-08-04,No,,,,,,,,,,no nematode,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.856792,21.315672
2017-Aug,C-0025,S-05063,,,,2017-08-03,53700,8.643432716,,Foster Community Garden,Oahu,,,54.9,Rotting_nut/pod/seed/fruit,,,34.3,32.3,no,,,,2017-08-04,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,46,176.394,Medium intensity developed,Developed,Developed,Developed,N/A,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857217,21.315175
2017-Aug,C-0025,S-05067,,,,2017-08-03,53700,8.643432716,,Foster Community Garden,Oahu,,,54.9,Rotting_nut/pod/seed/fruit,,,34.3,32.3,no,,,,2017-08-04,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,46,176.394,Medium intensity developed,Developed,Developed,Developed,N/A,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857217,21.315175
2017-Aug,C-0026,S-05070,,,,2017-08-03,54000,9.704651163,,Foster Community Garden,Oahu,,,55,Vegetal_litter/mix,,,31.5,26.8,no,,,,2017-08-04,Yes,Very Few (1-3),1,0,1,,,,,,non-Caeno,43,191.164,Developed open space,Developed,Developed,Developed,N/A,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857536,21.315108
2017-Aug,C-0099,,,,,2017-08-03,54840,19.30566406,,Foster Community Garden,Oahu,,,58.2,Rotting_nut/pod/seed/fruit,,,30.8,31.3,no,,,,2017-08-04,No,,,,,,,,,,no nematode,21,186.286,Alien dry forest,Alien Dry Forest,Dry Forest,Forest,Dry,1,Disturbed,1,Developed-Open Space,,0.519999980926514,23.5865249633789,21.0385837554932,1.48562121391296,861.700012207031,-157.857072,21.315656
